simulation,phase,date,home_team,away_team,lambda_home,lambda_away,home_goals,away_goals,elo_diff,home_avg_goals_scored,home_avg_goals_conceded,away_avg_goals_scored,away_avg_goals_conceded,h2h_matches,h2h_home_avg_goals,h2h_away_avg_goals,h2h_home_win_rate,home_wc_participations,away_wc_participations,is_home_home,is_neutral,competition_friendly,competition_qualifier,match_id,winner,loser,penalties
9,Group stage,2026-06-16 00:00:00,Austria,Jordan,2.314819097518921,0.9839795827865601,2,0,80.9944962008201,2.8,0.5,2.0,1.5,0.0,2.8,2.0,0.33,7.0,0.0,0.0,1.0,0.0,0.0,,,,
9,Group stage,2026-06-16 00:00:00,France,Senegal,2.243558645248413,0.8569515347480774,3,1,209.2497238875883,2.7,1.1,2.5,0.6,0.0,2.7,2.5,0.33,16.0,3.0,0.0,1.0,0.0,0.0,,,,
9,Group stage,2026-06-16 00:00:00,Iraq,Norway,0.7500935196876526,1.7158862352371216,1,0,-223.33641759859006,1.1,0.7,3.1,0.6,0.0,1.1,3.1,0.33,1.0,3.0,0.0,1.0,0.0,0.0,,,,
9,Group stage,2026-06-17 00:00:00,England,Croatia,1.630310297012329,1.0758646726608276,1,1,94.46756707201507,2.2,0.5,2.9,0.8,0.0,2.2,2.9,0.33,16.0,6.0,0.0,1.0,0.0,0.0,,,,
9,Group stage,2026-06-17 00:00:00,Ghana,Panama,0.8218146562576294,1.872027039527893,1,3,-237.5714618522527,1.5,1.3,1.3,0.8,0.0,1.5,1.3,0.33,4.0,1.0,0.0,1.0,0.0,0.0,,,,
9,Group stage,2026-06-17 00:00:00,Portugal,DR Congo,2.063178300857544,0.639021098613739,0,0,275.4864091486654,2.6,1.0,1.2,0.3,0.0,2.6,1.2,0.33,8.0,1.0,0.0,1.0,0.0,0.0,,,,
9,Group stage,2026-06-17 00:00:00,Uzbekistan,Colombia,0.7373384833335876,1.79137122631073,1,4,-213.1223064060914,1.5,0.7,2.1,1.0,0.0,1.5,2.1,0.33,0.0,6.0,0.0,1.0,0.0,0.0,,,,
9,Group stage,2026-06-18 00:00:00,Canada,Qatar,2.094303846359253,0.4286613166332245,6,1,335.3204726033705,1.3,0.4,0.9,1.7,1.0,2.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,,,,
9,Group stage,2026-06-18 00:00:00,Czech Republic,South Africa,1.5719008445739746,1.197226881980896,2,0,85.14614920948748,1.7,1.7,1.6,1.4,0.0,1.7,1.6,0.33,2.0,4.0,0.0,1.0,0.0,0.0,,,,
9,Group stage,2026-06-18 00:00:00,Mexico,South Korea,1.5044031143188477,0.98686683177948,0,1,49.199356548637525,1.3,1.0,1.8,1.3,1.0,2.0,2.0,0.0,18.0,12.0,1.0,0.0,0.0,0.0,,,,
9,Group stage,2026-06-18 00:00:00,Switzerland,Bosnia and Herzegovina,2.384751081466675,0.7090798020362854,4,0,317.26120070658635,2.2,0.6,2.0,1.5,0.0,2.2,2.0,0.33,13.0,2.0,0.0,1.0,0.0,0.0,,,,
9,Group stage,2026-06-19 00:00:00,Brazil,Haiti,2.761026620864868,0.6035779714584351,2,0,412.00916665019554,1.9,0.8,1.2,1.3,0.0,1.9,1.2,0.33,23.0,2.0,0.0,1.0,0.0,0.0,,,,
9,Group stage,2026-06-19 00:00:00,Scotland,Morocco,0.9927904605865479,1.4876545667648315,1,3,-105.43872284812687,2.0,1.0,1.5,0.4,0.0,2.0,1.5,0.33,9.0,7.0,0.0,1.0,0.0,0.0,,,,
9,Group stage,2026-06-19 00:00:00,Turkey,Paraguay,1.4592446088790894,1.0623494386672974,0,1,82.99914318295032,2.0,1.4,0.8,1.2,0.0,2.0,0.8,0.33,3.0,9.0,0.0,1.0,0.0,0.0,,,,
9,Group stage,2026-06-19 00:00:00,United States,Australia,1.4390031099319458,1.1611307859420776,2,0,-46.40344703052142,1.7,1.5,1.5,1.0,1.0,2.0,1.0,1.0,12.0,7.0,1.0,0.0,0.0,0.0,,,,
9,Group stage,2026-06-20 00:00:00,Ecuador,Curaçao,2.586946964263916,0.5881115198135376,2,0,421.9692511209835,0.9,0.5,1.5,1.5,0.0,0.9,1.5,0.33,5.0,1.0,0.0,1.0,0.0,0.0,,,,
9,Group stage,2026-06-20 00:00:00,Germany,Ivory Coast,2.0364232063293457,0.8279247879981995,2,0,208.1480152714173,2.5,0.9,1.8,0.9,0.0,2.5,1.8,0.33,21.0,4.0,0.0,1.0,0.0,0.0,,,,
9,Group stage,2026-06-20 00:00:00,Netherlands,Sweden,2.5291588306427,1.0494178533554077,1,0,239.76283661348316,3.0,0.7,1.8,2.1,0.0,3.0,1.8,0.33,12.0,14.0,0.0,1.0,0.0,0.0,,,,
9,Group stage,2026-06-20 00:00:00,Tunisia,Japan,0.8298242092132568,1.898416519165039,2,1,-242.6702564949237,1.6,1.3,1.9,0.8,0.0,1.6,1.9,0.33,7.0,8.0,0.0,1.0,0.0,0.0,,,,
9,Group stage,2026-06-21 00:00:00,Belgium,Iran,1.3525930643081665,1.3135484457015991,1,2,-19.329611314453814,3.5,1.0,1.8,0.8,0.0,3.5,1.8,0.33,15.0,7.0,0.0,1.0,0.0,0.0,,,,
9,Group stage,2026-06-21 00:00:00,New Zealand,Egypt,1.0327794551849365,1.5301085710525513,0,2,-104.23120978263773,0.9,1.9,1.4,0.6,1.0,0.0,1.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,,,,
9,Group stage,2026-06-21 00:00:00,Spain,Saudi Arabia,3.1985857486724854,0.44840818643569946,6,1,556.1332061726282,2.8,0.4,1.0,1.7,0.0,2.8,1.0,0.33,17.0,7.0,0.0,1.0,0.0,0.0,,,,
9,Group stage,2026-06-21 00:00:00,Uruguay,Cape Verde,2.2849717140197754,0.6625538468360901,2,0,331.66803963747134,1.4,0.8,1.4,1.2,0.0,1.4,1.4,0.33,15.0,1.0,0.0,1.0,0.0,0.0,,,,
9,Group stage,2026-06-22 00:00:00,Argentina,Austria,2.211400032043457,0.7523896098136902,1,1,290.1185878611325,2.5,0.3,2.8,0.4,0.0,2.5,2.8,0.33,19.0,8.0,0.0,1.0,0.0,0.0,,,,
9,Group stage,2026-06-22 00:00:00,France,Iraq,2.3404688835144043,0.5657403469085693,0,0,365.6411408625281,2.6,0.7,1.1,0.7,0.0,2.6,1.1,0.33,17.0,2.0,0.0,1.0,0.0,0.0,,,,
9,Group stage,2026-06-22 00:00:00,Jordan,Algeria,0.9963556528091431,1.5617954730987549,1,3,-86.76849579960526,1.8,1.4,1.8,0.8,0.0,1.8,1.8,0.33,1.0,5.0,0.0,1.0,0.0,0.0,,,,
9,Group stage,2026-06-22 00:00:00,Norway,Senegal,1.3640755414962769,1.0701522827148438,2,4,14.456650986594013,2.8,0.7,1.8,0.9,0.0,2.8,1.8,0.33,4.0,4.0,0.0,1.0,0.0,0.0,,,,
9,Group stage,2026-06-23 00:00:00,Colombia,DR Congo,2.03299880027771,0.642335832118988,3,0,285.4793122468934,2.5,1.1,1.1,0.3,0.0,2.5,1.1,0.33,7.0,2.0,0.0,1.0,0.0,0.0,,,,
9,Group stage,2026-06-23 00:00:00,England,Ghana,2.6456403732299805,0.7255355715751648,3,0,467.72361999173404,2.2,0.6,1.5,1.4,0.0,2.2,1.5,0.33,17.0,5.0,0.0,1.0,0.0,0.0,,,,
9,Group stage,2026-06-23 00:00:00,Panama,Croatia,1.012760877609253,1.551775336265564,1,1,-115.06582301982075,1.6,0.9,2.3,0.9,0.0,1.6,2.3,0.33,2.0,7.0,0.0,1.0,0.0,0.0,,,,
9,Group stage,2026-06-23 00:00:00,Portugal,Uzbekistan,2.050297975540161,0.7840734720230103,3,0,211.14070838492898,2.4,0.9,1.4,0.9,0.0,2.4,1.4,0.33,9.0,1.0,0.0,1.0,0.0,0.0,,,,
9,Group stage,2026-06-24 00:00:00,Bosnia and Herzegovina,Qatar,1.8772143125534058,1.2272909879684448,0,0,50.39556425135356,1.9,1.7,0.8,2.1,0.0,1.9,0.8,0.33,2.0,2.0,0.0,1.0,0.0,0.0,,,,
9,Group stage,2026-06-24 00:00:00,Canada,Switzerland,1.2104706764221191,1.0825327634811401,2,1,-45.43230715487266,1.8,0.4,2.2,0.6,0.0,1.8,2.2,0.33,3.0,13.0,1.0,0.0,0.0,0.0,,,,
9,Group stage,2026-06-24 00:00:00,Mexico,Czech Republic,1.7740336656570435,0.7242257595062256,3,1,152.73304514556298,1.3,0.7,1.8,1.2,0.0,1.3,1.8,0.33,18.0,2.0,1.0,0.0,0.0,0.0,,,,
9,Group stage,2026-06-24 00:00:00,Morocco,Haiti,2.085437774658203,0.5593858957290649,0,0,331.8770024723583,1.6,0.5,1.1,1.3,0.0,1.6,1.1,0.33,7.0,2.0,0.0,1.0,0.0,0.0,,,,
9,Group stage,2026-06-24 00:00:00,Scotland,Brazil,0.8126404881477356,2.2331836223602295,1,4,-264.4305878335608,1.7,1.3,2.0,0.8,0.0,1.7,2.0,0.33,9.0,23.0,0.0,1.0,0.0,0.0,,,,
9,Group stage,2026-06-24 00:00:00,South Africa,South Korea,0.744642436504364,2.133622646331787,1,6,-341.3454206099366,1.6,1.6,1.5,1.3,0.0,1.6,1.5,0.33,4.0,12.0,0.0,1.0,0.0,0.0,,,,
9,Group stage,2026-06-25 00:00:00,Curaçao,Ivory Coast,0.8970335125923157,1.8871119022369385,1,1,-162.75948726862453,1.4,1.5,1.8,1.0,0.0,1.4,1.8,0.33,1.0,4.0,0.0,1.0,0.0,0.0,,,,
9,Group stage,2026-06-25 00:00:00,Ecuador,Germany,1.1691633462905884,1.31792151927948,0,3,23.915567366243067,1.1,0.5,2.7,0.7,0.0,1.1,2.7,0.33,5.0,21.0,0.0,1.0,0.0,0.0,,,,
9,Group stage,2026-06-25 00:00:00,Japan,Sweden,1.679007649421692,1.1326462030410767,1,2,127.95336672222606,1.4,1.0,1.4,1.9,0.0,1.4,1.4,0.33,8.0,14.0,0.0,1.0,0.0,0.0,,,,
9,Group stage,2026-06-25 00:00:00,Paraguay,Australia,1.2602626085281372,1.0618950128555298,0,0,31.658978813676185,0.9,1.1,1.3,1.1,0.0,0.9,1.3,0.33,9.0,7.0,0.0,1.0,0.0,0.0,,,,
9,Group stage,2026-06-25 00:00:00,Tunisia,Netherlands,0.7308672666549683,1.9956188201904297,1,0,-282.39381932920264,1.8,1.3,2.3,0.7,0.0,1.8,2.3,0.33,7.0,12.0,0.0,1.0,0.0,0.0,,,,
9,Group stage,2026-06-25 00:00:00,United States,Turkey,1.5589362382888794,1.1277598142623901,0,1,-10.769307824433326,1.8,1.3,2.0,1.4,1.0,1.0,2.0,0.0,12.0,3.0,1.0,0.0,0.0,0.0,,,,
9,Group stage,2026-06-26 00:00:00,Cape Verde,Saudi Arabia,1.3818258047103882,1.3588495254516602,4,1,-20.84145016743105,1.3,1.3,1.0,2.3,0.0,1.3,1.0,0.33,1.0,7.0,0.0,1.0,0.0,0.0,,,,
9,Group stage,2026-06-26 00:00:00,Egypt,Iran,0.9711132049560547,1.3123726844787598,0,1,-98.78907454842897,1.4,0.5,1.8,0.7,0.0,1.4,1.8,0.33,4.0,7.0,0.0,1.0,0.0,0.0,,,,
9,Group stage,2026-06-26 00:00:00,New Zealand,Belgium,0.9207326769828796,2.2301747798919678,3,2,-190.8070770454483,0.8,1.9,3.2,0.9,0.0,0.8,3.2,0.33,3.0,15.0,0.0,1.0,0.0,0.0,,,,
9,Group stage,2026-06-26 00:00:00,Norway,France,0.8685280680656433,2.3989357948303223,1,2,-259.70269360909174,2.9,1.1,2.4,0.7,0.0,2.9,2.4,0.33,4.0,17.0,0.0,1.0,0.0,0.0,,,,
9,Group stage,2026-06-26 00:00:00,Senegal,Iraq,1.4957914352416992,0.7901891469955444,2,0,138.2602432861006,1.9,1.1,1.0,0.7,0.0,1.9,1.0,0.33,4.0,2.0,0.0,1.0,0.0,0.0,,,,
9,Group stage,2026-06-26 00:00:00,Uruguay,Spain,0.8872133493423462,2.1598761081695557,0,1,-231.46208064879897,1.4,0.8,3.2,0.3,0.0,1.4,3.2,0.33,15.0,17.0,0.0,1.0,0.0,0.0,,,,
9,Group stage,2026-06-27 00:00:00,Algeria,Austria,1.1346298456192017,1.4680837392807007,0,1,-50.12244304927958,1.9,0.9,2.5,0.5,0.0,1.9,2.5,0.33,5.0,8.0,0.0,1.0,0.0,0.0,,,,
9,Group stage,2026-06-27 00:00:00,Colombia,Portugal,1.40627920627594,1.1954903602600098,1,1,42.58930225604854,2.7,1.0,2.5,0.7,0.0,2.7,2.5,0.33,7.0,9.0,0.0,1.0,0.0,0.0,,,,
9,Group stage,2026-06-27 00:00:00,Croatia,Ghana,2.316497325897217,0.6190168857574463,2,0,386.2511946362554,1.9,0.9,1.1,1.7,0.0,1.9,1.1,0.33,7.0,5.0,0.0,1.0,0.0,0.0,,,,
9,Group stage,2026-06-27 00:00:00,DR Congo,Uzbekistan,1.1185222864151,1.076697826385498,2,0,-17.735328116061964,1.0,0.6,1.4,1.2,0.0,1.0,1.4,0.33,2.0,1.0,0.0,1.0,0.0,0.0,,,,
9,Group stage,2026-06-27 00:00:00,Jordan,Argentina,0.46588507294654846,3.4845077991485596,1,4,-453.9988533432147,1.7,1.4,2.5,0.4,0.0,1.7,2.5,0.33,1.0,19.0,0.0,1.0,0.0,0.0,,,,
9,Group stage,2026-06-27 00:00:00,Panama,England,0.8199796080589294,1.912038803100586,0,1,-190.68155771632132,1.6,0.9,2.4,0.3,0.0,1.6,2.4,0.33,2.0,17.0,0.0,1.0,0.0,0.0,,,,
9,Round of 32,2026-06-28 19:00:00,Mexico,Switzerland,1.1922016143798828,1.2627995014190674,1,1,6.045175700808841,1.5,0.7,1.9,0.8,1.0,2.0,4.0,0.0,18.0,13.0,0.0,1.0,0.0,0.0,73.0,Mexico,Switzerland,True
9,Round of 32,2026-06-29 17:00:00,Brazil,Sweden,2.1498005390167236,0.8594328761100769,2,0,276.81901313910225,2.1,0.9,1.4,1.8,0.0,2.1,1.4,0.33,23.0,14.0,0.0,1.0,0.0,0.0,74.0,Brazil,Sweden,False
9,Round of 32,2026-06-29 20:30:00,Germany,Turkey,1.6904586553573608,0.8975089192390442,1,0,117.27788339390895,3.0,0.5,1.8,1.2,1.0,2.0,3.0,0.0,21.0,3.0,0.0,1.0,0.0,0.0,75.0,Germany,Turkey,False
9,Round of 32,2026-06-30 01:00:00,Tunisia,Morocco,0.9042938947677612,1.4492799043655396,1,1,-149.20331205588627,1.7,1.1,1.5,0.4,1.0,0.0,2.0,0.0,7.0,7.0,0.0,1.0,0.0,0.0,76.0,Tunisia,Morocco,True
9,Round of 32,2026-06-30 17:00:00,Ecuador,Senegal,1.152604579925537,1.1446295976638794,0,0,-1.8811729334320262,1.1,0.8,2.0,1.0,1.0,1.0,2.0,0.0,5.0,4.0,0.0,1.0,0.0,0.0,77.0,Ecuador,Senegal,True
9,Round of 32,2026-06-30 21:00:00,France,Netherlands,1.6022064685821533,1.077805995941162,3,1,144.69850599568372,2.4,0.8,2.2,0.7,3.0,2.0,0.3333333333333333,0.6666666666666666,17.0,12.0,0.0,1.0,0.0,0.0,78.0,France,Netherlands,False
9,Round of 32,2026-07-01 01:00:00,South Korea,Scotland,1.892222285270691,1.1015360355377197,2,0,170.04134671150678,1.9,1.4,1.8,1.7,0.0,1.9,1.8,0.33,12.0,9.0,0.0,1.0,0.0,0.0,79.0,South Korea,Scotland,False
9,Round of 32,2026-07-01 16:00:00,England,DR Congo,2.006004810333252,0.6554970145225525,0,0,273.36677794726484,2.3,0.3,1.1,0.6,0.0,2.3,1.1,0.33,17.0,2.0,0.0,1.0,0.0,0.0,80.0,DR Congo,England,True
9,Round of 32,2026-07-01 20:00:00,Iran,Cape Verde,1.8936172723770142,0.7020043134689331,1,0,267.02488582141564,1.9,0.6,1.5,1.4,1.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,81.0,Iran,Cape Verde,False
9,Round of 32,2026-07-02 00:00:00,United States,Iraq,1.521492600440979,0.9628612399101257,1,1,77.51601783989645,1.8,1.2,1.0,0.9,0.0,1.8,1.0,0.33,12.0,2.0,0.0,1.0,0.0,0.0,82.0,Iraq,United States,True
9,Round of 32,2026-07-02 19:00:00,Portugal,Croatia,1.269894003868103,1.0832905769348145,3,0,60.921150537307994,2.1,0.8,2.0,0.9,3.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,9.0,7.0,0.0,1.0,0.0,0.0,83.0,Portugal,Croatia,False
9,Round of 32,2026-07-02 23:00:00,Spain,Austria,2.3104770183563232,0.7168766260147095,1,0,292.03925643620573,3.0,0.3,2.5,0.5,0.0,3.0,2.5,0.33,17.0,8.0,0.0,1.0,0.0,0.0,84.0,Spain,Austria,False
9,Round of 32,2026-07-03 03:00:00,Canada,Algeria,1.312060832977295,0.9534121751785278,2,0,88.49269816718561,1.7,0.5,1.8,0.9,0.0,1.7,1.8,0.33,3.0,5.0,0.0,1.0,0.0,0.0,85.0,Canada,Algeria,False
9,Round of 32,2026-07-03 18:00:00,Paraguay,Egypt,1.3380500078201294,0.9797771573066711,1,0,76.53115025874945,0.9,1.1,1.3,0.6,0.0,0.9,1.3,0.33,9.0,4.0,0.0,1.0,0.0,0.0,86.0,Paraguay,Egypt,False
9,Round of 32,2026-07-03 22:00:00,Argentina,Uruguay,1.6633504629135132,1.021874189376831,0,2,195.07032908288556,2.8,0.4,1.1,0.9,2.0,0.5,1.0,0.5,19.0,15.0,0.0,1.0,0.0,0.0,87.0,Uruguay,Argentina,False
9,Round of 32,2026-07-04 01:30:00,Colombia,Panama,2.364346504211426,0.8170294165611267,3,1,215.88349639403737,2.5,1.1,1.5,1.0,1.0,5.0,0.0,1.0,7.0,2.0,0.0,1.0,0.0,0.0,88.0,Colombia,Panama,False
9,Round of 16,2026-07-04 17:00:00,Mexico,Germany,0.9993698000907898,1.7884443998336792,1,5,-119.62717938529067,1.6,0.8,2.8,0.4,1.0,2.0,2.0,0.0,18.0,21.0,0.0,1.0,0.0,0.0,89.0,Germany,Mexico,False
9,Round of 16,2026-07-04 21:00:00,Brazil,Ecuador,1.4036972522735596,0.8116054534912109,1,1,109.29344704489108,2.3,0.8,1.0,0.8,2.0,0.5,0.0,0.5,23.0,5.0,0.0,1.0,0.0,0.0,90.0,Brazil,Ecuador,True
9,Round of 16,2026-07-05 20:00:00,Tunisia,France,0.778889536857605,2.0141701698303223,1,2,-311.95086273218385,1.5,1.2,2.5,0.8,1.0,1.0,0.0,1.0,7.0,17.0,0.0,1.0,0.0,0.0,91.0,France,Tunisia,False
9,Round of 16,2026-07-06 00:00:00,South Korea,DR Congo,1.6530526876449585,0.7773474454879761,1,1,128.31337909303988,1.9,1.2,1.0,0.5,0.0,1.9,1.0,0.33,12.0,2.0,0.0,1.0,0.0,0.0,92.0,DR Congo,South Korea,True
9,Round of 16,2026-07-06 19:00:00,Portugal,Spain,0.9182692766189575,1.5657728910446167,1,2,-157.62177116755424,2.1,0.6,2.5,0.3,2.0,1.0,1.5,0.0,9.0,17.0,0.0,1.0,0.0,0.0,93.0,Spain,Portugal,False
9,Round of 16,2026-07-07 00:00:00,Iran,Iraq,1.485418677330017,0.7027494311332703,0,0,153.84259068273127,1.7,0.6,1.0,0.9,0.0,1.7,1.0,0.33,7.0,2.0,0.0,1.0,0.0,0.0,94.0,Iran,Iraq,True
9,Round of 16,2026-07-07 16:00:00,Paraguay,Colombia,0.8977212309837341,1.4560471773147583,0,2,-182.1990113675829,0.9,1.1,2.2,0.9,4.0,0.75,1.75,0.0,9.0,7.0,0.0,1.0,0.0,0.0,95.0,Colombia,Paraguay,False
9,Round of 16,2026-07-07 20:00:00,Canada,Uruguay,0.9567378163337708,1.2720028162002563,2,0,-82.68681192205486,1.8,0.5,1.3,0.9,2.0,1.0,2.0,0.0,3.0,15.0,0.0,1.0,0.0,0.0,96.0,Canada,Uruguay,False
9,Quarter-final,2026-07-09 20:00:00,Germany,Brazil,1.2427778244018555,1.664245843887329,1,2,-14.163197399332148,2.9,0.5,1.9,0.9,0.0,2.9,1.9,0.33,21.0,23.0,0.0,1.0,0.0,0.0,97.0,Brazil,Germany,False
9,Quarter-final,2026-07-10 19:00:00,Spain,Iran,1.9071463346481323,0.7355053424835205,0,0,274.7484623903754,2.5,0.4,1.6,0.4,0.0,2.5,1.6,0.33,17.0,7.0,0.0,1.0,0.0,0.0,98.0,Iran,Spain,True
9,Quarter-final,2026-07-11 21:00:00,France,DR Congo,2.1339058876037598,0.6267534494400024,5,1,272.004770601528,2.4,0.9,1.0,0.6,0.0,2.4,1.0,0.33,17.0,2.0,0.0,1.0,0.0,0.0,99.0,France,DR Congo,False
9,Quarter-final,2026-07-12 01:00:00,Colombia,Canada,1.333580732345581,0.9814479351043701,1,1,102.96658335249754,2.0,0.9,2.0,0.4,1.0,0.0,0.0,0.0,7.0,3.0,0.0,1.0,0.0,0.0,100.0,Colombia,Canada,True
9,Semi-final,2026-07-14 19:00:00,Brazil,Iran,1.4107125997543335,0.8656322956085205,2,0,123.72402172903617,1.9,0.7,1.4,0.4,0.0,1.9,1.4,0.33,23.0,7.0,0.0,1.0,0.0,0.0,101.0,Brazil,Iran,False
9,Semi-final,2026-07-15 19:00:00,France,Colombia,1.5279909372329712,1.112003207206726,0,0,48.331674405518015,2.7,0.8,2.1,1.0,1.0,3.0,1.0,1.0,17.0,7.0,0.0,1.0,0.0,0.0,102.0,Colombia,France,True
9,Third-place playoff,2026-07-18 21:00:00,Iran,France,0.9553565382957458,1.617939829826355,1,2,-150.6646402318795,1.4,0.6,2.3,0.8,0.0,1.4,2.3,0.33,7.0,17.0,0.0,1.0,0.0,0.0,103.0,France,Iran,False
9,Final,2026-07-19 19:00:00,Brazil,Colombia,1.162680745124817,1.1085220575332642,1,0,12.337714604447456,1.9,0.7,1.9,0.9,3.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,23.0,7.0,0.0,1.0,0.0,0.0,104.0,Brazil,Colombia,False
10,Group stage,2026-06-11 00:00:00,Mexico,South Africa,2.1329286098480225,0.6023440957069397,1,1,297.64561459530705,1.1,1.0,1.5,1.1,0.0,1.1,1.5,0.33,17.0,3.0,1.0,0.0,0.0,0.0,,,,
10,Group stage,2026-06-11 00:00:00,South Korea,Czech Republic,1.656619668006897,0.9059049487113953,3,2,98.40437375226111,1.5,1.2,1.8,1.2,0.0,1.5,1.8,0.33,11.0,1.0,0.0,1.0,0.0,0.0,,,,
10,Group stage,2026-06-12 00:00:00,Canada,Bosnia and Herzegovina,2.178720712661743,0.6230993866920471,2,1,252.19701310772894,1.1,0.4,2.1,1.1,0.0,1.1,2.1,0.33,2.0,1.0,1.0,0.0,0.0,0.0,,,,
10,Group stage,2026-06-12 00:00:00,United States,Paraguay,1.3273921012878418,1.1478886604309082,0,2,-90.4406608260008,1.7,1.6,1.0,1.0,1.0,2.0,1.0,1.0,11.0,8.0,1.0,0.0,0.0,0.0,,,,
10,Group stage,2026-06-13 00:00:00,Australia,Turkey,1.306311845779419,1.4813357591629028,1,2,-47.69773714089274,1.5,0.9,2.1,1.4,0.0,1.5,2.1,0.33,6.0,2.0,0.0,1.0,0.0,0.0,,,,
10,Group stage,2026-06-13 00:00:00,Brazil,Morocco,1.3794176578521729,1.0310763120651245,1,1,71.7854817950124,1.8,0.8,1.8,0.5,1.0,1.0,2.0,0.0,22.0,6.0,0.0,1.0,0.0,0.0,,,,
10,Group stage,2026-06-13 00:00:00,Haiti,Scotland,0.8986091017723083,1.6037302017211914,4,5,-128.96035980586862,1.2,1.1,1.8,1.2,0.0,1.2,1.8,0.33,1.0,8.0,0.0,1.0,0.0,0.0,,,,
10,Group stage,2026-06-13 00:00:00,Qatar,Switzerland,0.5497463941574097,2.393497943878174,0,2,-360.84472108477416,0.9,1.9,2.5,0.8,0.0,0.9,2.5,0.33,1.0,12.0,0.0,1.0,0.0,0.0,,,,
10,Group stage,2026-06-14 00:00:00,Germany,Curaçao,2.8003809452056885,0.6807331442832947,3,0,361.1352259778141,2.3,1.1,1.6,1.3,0.0,2.3,1.6,0.33,20.0,0.0,0.0,1.0,0.0,0.0,,,,
10,Group stage,2026-06-14 00:00:00,Ivory Coast,Ecuador,0.7578378915786743,1.6096333265304565,3,2,-219.15155902699053,2.0,0.7,0.7,0.4,0.0,2.0,0.7,0.33,3.0,4.0,0.0,1.0,0.0,0.0,,,,
10,Group stage,2026-06-14 00:00:00,Netherlands,Japan,1.4094085693359375,1.0377333164215088,0,0,19.05367466640928,3.0,0.6,1.8,0.7,0.0,3.0,1.8,0.33,11.0,7.0,0.0,1.0,0.0,0.0,,,,
10,Group stage,2026-06-14 00:00:00,Sweden,Tunisia,1.4389334917068481,1.2469319105148315,3,1,22.565366858667858,1.6,1.8,1.4,1.0,0.0,1.6,1.4,0.33,13.0,6.0,0.0,1.0,0.0,0.0,,,,
10,Group stage,2026-06-15 00:00:00,Belgium,Egypt,1.4515180587768555,0.9129274487495422,1,1,99.79242592327387,3.5,1.0,1.3,0.8,1.0,1.0,2.0,0.0,14.0,3.0,0.0,1.0,0.0,0.0,,,,
10,Group stage,2026-06-15 00:00:00,Iran,New Zealand,1.6201878786087036,0.738328218460083,1,3,142.34033556219924,1.6,0.7,0.9,1.5,0.0,1.6,0.9,0.33,6.0,2.0,0.0,1.0,0.0,0.0,,,,
10,Group stage,2026-06-15 00:00:00,Saudi Arabia,Uruguay,0.7248218059539795,1.7654508352279663,2,1,-283.38107610897714,0.9,1.3,1.0,0.9,0.0,0.9,1.0,0.33,6.0,14.0,0.0,1.0,0.0,0.0,,,,
10,Group stage,2026-06-15 00:00:00,Spain,Cape Verde,3.966179609298706,0.5665221810340881,3,1,563.2850614519855,3.1,0.8,1.7,1.0,0.0,3.1,1.7,0.33,16.0,0.0,0.0,1.0,0.0,0.0,,,,
10,Group stage,2026-06-16 00:00:00,Argentina,Algeria,2.156207323074341,0.7074368596076965,2,0,323.48300707879844,2.5,0.4,2.3,0.5,0.0,2.5,2.3,0.33,18.0,4.0,0.0,1.0,0.0,0.0,,,,
10,Group stage,2026-06-16 00:00:00,Austria,Jordan,2.314819097518921,0.9839795827865601,1,1,80.9944962008201,2.8,0.5,2.0,1.5,0.0,2.8,2.0,0.33,7.0,0.0,0.0,1.0,0.0,0.0,,,,
10,Group stage,2026-06-16 00:00:00,France,Senegal,2.243558645248413,0.8569515347480774,3,0,209.2497238875883,2.7,1.1,2.5,0.6,0.0,2.7,2.5,0.33,16.0,3.0,0.0,1.0,0.0,0.0,,,,
10,Group stage,2026-06-16 00:00:00,Iraq,Norway,0.7500935196876526,1.7158862352371216,0,2,-223.33641759859006,1.1,0.7,3.1,0.6,0.0,1.1,3.1,0.33,1.0,3.0,0.0,1.0,0.0,0.0,,,,
10,Group stage,2026-06-17 00:00:00,England,Croatia,1.630310297012329,1.0758646726608276,0,2,94.46756707201507,2.2,0.5,2.9,0.8,0.0,2.2,2.9,0.33,16.0,6.0,0.0,1.0,0.0,0.0,,,,
10,Group stage,2026-06-17 00:00:00,Ghana,Panama,0.8218146562576294,1.872027039527893,0,1,-237.5714618522527,1.5,1.3,1.3,0.8,0.0,1.5,1.3,0.33,4.0,1.0,0.0,1.0,0.0,0.0,,,,
10,Group stage,2026-06-17 00:00:00,Portugal,DR Congo,2.063178300857544,0.639021098613739,3,1,275.4864091486654,2.6,1.0,1.2,0.3,0.0,2.6,1.2,0.33,8.0,1.0,0.0,1.0,0.0,0.0,,,,
10,Group stage,2026-06-17 00:00:00,Uzbekistan,Colombia,0.7373384833335876,1.79137122631073,1,2,-213.1223064060914,1.5,0.7,2.1,1.0,0.0,1.5,2.1,0.33,0.0,6.0,0.0,1.0,0.0,0.0,,,,
