simulation,phase,date,home_team,away_team,lambda_home,lambda_away,home_goals,away_goals,elo_diff,home_avg_goals_scored,home_avg_goals_conceded,away_avg_goals_scored,away_avg_goals_conceded,h2h_matches,h2h_home_avg_goals,h2h_away_avg_goals,h2h_home_win_rate,home_wc_participations,away_wc_participations,is_home_home,is_neutral,competition_friendly,competition_qualifier
22,Group stage,2026-06-15,Belgium,Egypt,1.4515180587768555,0.9129274487495422,3,0,99.79242592327387,3.5,1.0,1.3,0.8,1.0,1.0,2.0,0.0,14.0,3.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-15,Iran,New Zealand,1.6201878786087036,0.738328218460083,0,2,142.34033556219924,1.6,0.7,0.9,1.5,0.0,1.6,0.9,0.33,6.0,2.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-15,Saudi Arabia,Uruguay,0.7248218059539795,1.7654508352279663,0,3,-283.38107610897714,0.9,1.3,1.0,0.9,0.0,0.9,1.0,0.33,6.0,14.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-15,Spain,Cape Verde,3.966179609298706,0.5665221810340881,9,0,563.2850614519855,3.1,0.8,1.7,1.0,0.0,3.1,1.7,0.33,16.0,0.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-16,Argentina,Algeria,2.156207323074341,0.7074368596076965,2,1,323.48300707879844,2.5,0.4,2.3,0.5,0.0,2.5,2.3,0.33,18.0,4.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-16,Austria,Jordan,2.314819097518921,0.9839795827865601,2,0,80.9944962008201,2.8,0.5,2.0,1.5,0.0,2.8,2.0,0.33,7.0,0.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-16,France,Senegal,2.243558645248413,0.8569515347480774,4,3,209.2497238875883,2.7,1.1,2.5,0.6,0.0,2.7,2.5,0.33,16.0,3.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-16,Iraq,Norway,0.7500935196876526,1.7158862352371216,1,0,-223.33641759859006,1.1,0.7,3.1,0.6,0.0,1.1,3.1,0.33,1.0,3.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-17,England,Croatia,1.630310297012329,1.0758646726608276,0,0,94.46756707201507,2.2,0.5,2.9,0.8,0.0,2.2,2.9,0.33,16.0,6.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-17,Ghana,Panama,0.8218146562576294,1.872027039527893,0,4,-237.5714618522527,1.5,1.3,1.3,0.8,0.0,1.5,1.3,0.33,4.0,1.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-17,Portugal,DR Congo,2.063178300857544,0.639021098613739,2,0,275.4864091486654,2.6,1.0,1.2,0.3,0.0,2.6,1.2,0.33,8.0,1.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-17,Uzbekistan,Colombia,0.7373384833335876,1.79137122631073,1,6,-213.1223064060914,1.5,0.7,2.1,1.0,0.0,1.5,2.1,0.33,0.0,6.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-18,Canada,Qatar,2.1035592555999756,0.4470081627368927,3,0,302.7024838189568,1.3,0.6,0.9,1.6,1.0,2.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0
22,Group stage,2026-06-18,Czech Republic,South Africa,1.6413640975952148,0.9056016802787781,1,1,164.1539740003202,1.7,1.2,1.4,1.2,0.0,1.7,1.4,0.33,2.0,4.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-18,Mexico,South Korea,1.6586369276046753,0.9420295357704163,4,1,128.20718133947025,1.1,0.8,1.3,1.3,1.0,2.0,2.0,0.0,18.0,12.0,1.0,0.0,0.0,0.0
22,Group stage,2026-06-18,Switzerland,Bosnia and Herzegovina,2.374542236328125,0.7447848916053772,6,1,284.64321192217267,2.1,0.6,2.2,1.5,0.0,2.1,2.2,0.33,13.0,2.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-19,Brazil,Haiti,2.4972150325775146,0.7131052613258362,3,0,384.27862161109033,2.1,0.9,1.3,1.2,0.0,2.1,1.3,0.33,23.0,2.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-19,Scotland,Morocco,0.9495626091957092,1.5202343463897705,1,1,-133.16926788723208,1.9,1.1,1.6,0.6,0.0,1.9,1.6,0.33,9.0,7.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-19,Turkey,Paraguay,1.3498414754867554,1.1443103551864624,0,5,38.411748919090314,2.0,1.5,0.8,1.1,0.0,2.0,0.8,0.33,3.0,9.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-19,United States,Australia,1.318365454673767,1.1574596166610718,1,2,-90.99084129438143,1.6,1.5,1.6,1.0,1.0,2.0,1.0,1.0,12.0,7.0,1.0,0.0,0.0,0.0
22,Group stage,2026-06-20,Ecuador,Curaçao,2.3987481594085693,0.6616443991661072,2,1,329.4024582923382,0.7,0.7,1.5,1.8,0.0,0.7,1.5,0.33,5.0,1.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-20,Germany,Ivory Coast,1.7232927083969116,0.9505874514579773,2,2,115.58122244277206,2.8,0.9,2.0,0.7,0.0,2.8,2.0,0.33,21.0,4.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-20,Netherlands,Sweden,2.6546096801757812,0.98138028383255,3,0,285.7356942670981,2.9,0.7,1.5,2.1,0.0,2.9,1.5,0.33,12.0,14.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-20,Tunisia,Japan,0.8716976642608643,1.6822755336761475,0,1,-196.69739884130877,1.6,1.0,1.9,0.7,0.0,1.6,1.9,0.33,7.0,8.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-21,Belgium,Iran,1.6361815929412842,0.9313202500343323,3,2,121.46829277412917,3.7,0.9,1.4,0.9,0.0,3.7,1.4,0.33,15.0,7.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-21,New Zealand,Egypt,1.193738579750061,1.060645580291748,1,2,36.566694305945475,1.0,1.5,1.3,0.8,1.0,0.0,1.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-21,Spain,Saudi Arabia,3.2639122009277344,0.45236924290657043,4,0,558.3889817930212,3.5,0.4,0.9,1.6,0.0,3.5,0.9,0.33,17.0,7.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-21,Uruguay,Cape Verde,2.3994078636169434,0.6788240075111389,2,0,333.92381525786436,1.3,0.7,1.4,1.9,0.0,1.3,1.4,0.33,15.0,1.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-22,Argentina,Austria,2.201432943344116,0.7841492295265198,4,1,283.05962752654955,2.3,0.4,2.8,0.4,0.0,2.3,2.8,0.33,19.0,8.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-22,France,Iraq,2.4246108531951904,0.6049048900604248,4,0,358.7210746627834,2.7,0.9,1.1,0.7,0.0,2.7,1.1,0.33,17.0,2.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-22,Jordan,Algeria,0.994296669960022,1.5695160627365112,0,4,-93.8274561341882,1.8,1.4,1.9,0.6,0.0,1.8,1.9,0.33,1.0,5.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-22,Norway,Senegal,1.4593031406402588,1.1555758714675903,1,0,7.536584786849289,2.8,0.7,2.0,1.0,0.0,2.8,2.0,0.33,4.0,4.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-23,Colombia,DR Congo,2.129004716873169,0.6198328733444214,2,0,323.97951512690724,2.7,1.1,1.1,0.5,0.0,2.7,1.1,0.33,7.0,2.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-23,England,Ghana,2.5501115322113037,0.7112500071525574,1,1,472.29140187844314,2.1,0.5,1.4,1.5,0.0,2.1,1.4,0.33,17.0,5.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-23,Panama,Croatia,1.0354764461517334,1.4921625852584839,0,1,-110.49804113311166,1.7,0.8,2.2,0.8,0.0,1.7,2.2,0.33,2.0,7.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-23,Portugal,Uzbekistan,2.310372829437256,0.7679222822189331,3,1,249.64091126494282,2.6,0.9,1.4,1.1,0.0,2.6,1.4,0.33,9.0,1.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-24,Bosnia and Herzegovina,Qatar,1.7583357095718384,1.3864792585372925,0,2,19.453184039673943,2.2,1.9,0.7,1.7,0.0,2.2,0.7,0.33,2.0,2.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-24,Canada,Switzerland,1.2369569540023804,1.0712040662765503,2,0,-21.610664935379646,1.5,0.5,2.3,0.7,0.0,1.5,2.3,0.33,3.0,13.0,1.0,0.0,0.0,0.0
22,Group stage,2026-06-24,Mexico,Czech Republic,1.8639514446258545,0.6539256572723389,1,1,185.51064460098064,1.5,0.5,1.7,0.8,0.0,1.5,1.7,0.33,18.0,2.0,1.0,0.0,0.0,0.0
22,Group stage,2026-06-24,Morocco,Haiti,1.9079557657241821,0.7158531546592712,2,1,240.2218487889436,1.5,0.7,1.2,1.3,0.0,1.5,1.2,0.33,7.0,2.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-24,Scotland,Brazil,0.7486594319343567,2.2126717567443848,0,2,-276.01305701497927,1.6,1.2,2.3,0.9,0.0,1.6,2.3,0.33,9.0,23.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-24,South Africa,South Korea,1.1093177795410156,1.6817476749420166,1,0,-150.55217157285347,1.5,1.3,1.0,1.7,0.0,1.5,1.0,0.33,4.0,12.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-25,Curaçao,Ivory Coast,0.6812410354614258,2.369302988052368,2,2,-291.361869007912,1.5,1.8,2.2,0.8,0.0,1.5,2.2,0.33,1.0,4.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-25,Ecuador,Germany,1.0836849212646484,1.5511080026626587,2,2,-42.620793910150496,0.9,0.8,3.0,0.9,0.0,0.9,3.0,0.33,5.0,21.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-25,Japan,Sweden,2.308137893676758,0.7373640537261963,4,1,301.5835794883983,1.4,0.7,1.1,2.1,0.0,1.4,1.1,0.33,8.0,14.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-25,Paraguay,Australia,1.1367965936660767,1.2103806734085083,2,1,-23.070918081068612,1.3,1.0,1.6,1.0,0.0,1.3,1.6,0.33,9.0,7.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-25,Tunisia,Netherlands,0.8759474754333496,1.8836451768875122,0,1,-244.078316788145,1.6,1.0,2.4,0.7,0.0,1.6,2.4,0.33,7.0,12.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-25,United States,Turkey,1.7129714488983154,1.3074071407318115,0,0,-34.673993246898135,1.6,1.5,2.0,1.9,1.0,1.0,2.0,0.0,12.0,3.0,1.0,0.0,0.0,0.0
22,Group stage,2026-06-26,Cape Verde,Saudi Arabia,1.3856724500656128,1.4891440868377686,3,1,-23.314425319368183,1.3,2.0,0.8,2.0,0.0,1.3,0.8,0.33,1.0,7.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-26,Egypt,Iran,1.1154963970184326,1.1512227058410645,2,1,-0.9034778923737576,1.3,0.8,1.4,1.0,0.0,1.3,1.4,0.33,4.0,7.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-26,New Zealand,Belgium,0.9628033638000488,2.1180548667907715,1,4,-191.93472451201615,1.0,1.5,3.6,0.8,0.0,1.0,3.6,0.33,3.0,15.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-26,Norway,France,0.929808497428894,2.0838370323181152,2,0,-212.70582683437897,2.8,0.7,2.9,0.9,0.0,2.8,2.9,0.33,4.0,17.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-26,Senegal,Iraq,1.5399545431137085,0.8118994832038879,1,1,105.10350891087728,1.7,1.1,1.0,1.1,0.0,1.7,1.0,0.33,4.0,2.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-26,Uruguay,Spain,0.8381428122520447,2.396925449371338,2,1,-233.5006567376479,1.3,0.7,3.7,0.2,0.0,1.3,3.7,0.33,15.0,17.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-27,Algeria,Austria,1.2699706554412842,1.2217097282409668,0,0,2.0704675674735427,2.1,0.6,2.5,0.8,0.0,2.1,2.5,0.33,5.0,8.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-27,Colombia,Portugal,1.4280859231948853,1.3063889741897583,1,1,12.689102379627684,2.8,1.0,2.7,0.8,0.0,2.8,2.7,0.33,7.0,9.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-27,Croatia,Ghana,2.264652729034424,0.5824835896492004,0,1,388.22797909507153,1.8,0.7,1.1,1.6,0.0,1.8,1.1,0.33,7.0,5.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-27,DR Congo,Uzbekistan,1.1600914001464844,1.2492111921310425,4,3,-51.23133657686503,1.0,0.7,1.5,1.4,0.0,1.0,1.5,0.33,2.0,1.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-27,Jordan,Argentina,0.46122750639915466,3.592695951461792,0,1,-492.07384329080196,1.6,1.5,2.6,0.5,0.0,1.6,2.6,0.33,1.0,19.0,0.0,1.0,0.0,0.0
22,Group stage,2026-06-27,Panama,England,0.7616817951202393,1.8612744808197021,1,2,-183.52277840171928,1.6,0.8,2.1,0.3,0.0,1.6,2.1,0.33,2.0,17.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-11,Mexico,South Africa,2.1329286098480225,0.6023440957069397,0,0,297.64561459530705,1.1,1.0,1.5,1.1,0.0,1.1,1.5,0.33,17.0,3.0,1.0,0.0,0.0,0.0
23,Group stage,2026-06-11,South Korea,Czech Republic,1.656619668006897,0.9059049487113953,2,0,98.40437375226111,1.5,1.2,1.8,1.2,0.0,1.5,1.8,0.33,11.0,1.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-12,Canada,Bosnia and Herzegovina,2.178720712661743,0.6230993866920471,4,0,252.19701310772894,1.1,0.4,2.1,1.1,0.0,1.1,2.1,0.33,2.0,1.0,1.0,0.0,0.0,0.0
23,Group stage,2026-06-12,United States,Paraguay,1.3273921012878418,1.1478886604309082,2,0,-90.4406608260008,1.7,1.6,1.0,1.0,1.0,2.0,1.0,1.0,11.0,8.0,1.0,0.0,0.0,0.0
23,Group stage,2026-06-13,Australia,Turkey,1.306311845779419,1.4813357591629028,0,1,-47.69773714089274,1.5,0.9,2.1,1.4,0.0,1.5,2.1,0.33,6.0,2.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-13,Brazil,Morocco,1.3794176578521729,1.0310763120651245,1,5,71.7854817950124,1.8,0.8,1.8,0.5,1.0,1.0,2.0,0.0,22.0,6.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-13,Haiti,Scotland,0.8986091017723083,1.6037302017211914,0,1,-128.96035980586862,1.2,1.1,1.8,1.2,0.0,1.2,1.8,0.33,1.0,8.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-13,Qatar,Switzerland,0.5497463941574097,2.393497943878174,1,2,-360.84472108477416,0.9,1.9,2.5,0.8,0.0,0.9,2.5,0.33,1.0,12.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-14,Germany,Curaçao,2.8003809452056885,0.6807331442832947,0,0,361.1352259778141,2.3,1.1,1.6,1.3,0.0,2.3,1.6,0.33,20.0,0.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-14,Ivory Coast,Ecuador,0.7578378915786743,1.6096333265304565,1,0,-219.15155902699053,2.0,0.7,0.7,0.4,0.0,2.0,0.7,0.33,3.0,4.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-14,Netherlands,Japan,1.4094085693359375,1.0377333164215088,0,1,19.05367466640928,3.0,0.6,1.8,0.7,0.0,3.0,1.8,0.33,11.0,7.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-14,Sweden,Tunisia,1.4389334917068481,1.2469319105148315,0,2,22.565366858667858,1.6,1.8,1.4,1.0,0.0,1.6,1.4,0.33,13.0,6.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-15,Belgium,Egypt,1.4515180587768555,0.9129274487495422,1,1,99.79242592327387,3.5,1.0,1.3,0.8,1.0,1.0,2.0,0.0,14.0,3.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-15,Iran,New Zealand,1.6201878786087036,0.738328218460083,3,3,142.34033556219924,1.6,0.7,0.9,1.5,0.0,1.6,0.9,0.33,6.0,2.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-15,Saudi Arabia,Uruguay,0.7248218059539795,1.7654508352279663,3,2,-283.38107610897714,0.9,1.3,1.0,0.9,0.0,0.9,1.0,0.33,6.0,14.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-15,Spain,Cape Verde,3.966179609298706,0.5665221810340881,3,1,563.2850614519855,3.1,0.8,1.7,1.0,0.0,3.1,1.7,0.33,16.0,0.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-16,Argentina,Algeria,2.156207323074341,0.7074368596076965,0,0,323.48300707879844,2.5,0.4,2.3,0.5,0.0,2.5,2.3,0.33,18.0,4.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-16,Austria,Jordan,2.314819097518921,0.9839795827865601,3,1,80.9944962008201,2.8,0.5,2.0,1.5,0.0,2.8,2.0,0.33,7.0,0.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-16,France,Senegal,2.243558645248413,0.8569515347480774,4,0,209.2497238875883,2.7,1.1,2.5,0.6,0.0,2.7,2.5,0.33,16.0,3.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-16,Iraq,Norway,0.7500935196876526,1.7158862352371216,0,0,-223.33641759859006,1.1,0.7,3.1,0.6,0.0,1.1,3.1,0.33,1.0,3.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-17,England,Croatia,1.630310297012329,1.0758646726608276,1,1,94.46756707201507,2.2,0.5,2.9,0.8,0.0,2.2,2.9,0.33,16.0,6.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-17,Ghana,Panama,0.8218146562576294,1.872027039527893,0,1,-237.5714618522527,1.5,1.3,1.3,0.8,0.0,1.5,1.3,0.33,4.0,1.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-17,Portugal,DR Congo,2.063178300857544,0.639021098613739,2,1,275.4864091486654,2.6,1.0,1.2,0.3,0.0,2.6,1.2,0.33,8.0,1.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-17,Uzbekistan,Colombia,0.7373384833335876,1.79137122631073,0,0,-213.1223064060914,1.5,0.7,2.1,1.0,0.0,1.5,2.1,0.33,0.0,6.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-18,Canada,Qatar,2.236276388168335,0.43132880330085754,1,1,335.3204726033705,1.3,0.4,1.0,1.8,1.0,2.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0
23,Group stage,2026-06-18,Czech Republic,South Africa,1.4007625579833984,1.1414085626602173,2,1,60.53129797387919,1.6,1.4,1.4,1.0,0.0,1.6,1.4,0.33,2.0,4.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-18,Mexico,South Korea,1.4525126218795776,0.9288458228111267,1,0,24.58450531302924,0.9,0.8,1.5,1.2,1.0,2.0,2.0,0.0,18.0,12.0,1.0,0.0,0.0,0.0
23,Group stage,2026-06-18,Switzerland,Bosnia and Herzegovina,2.4468109607696533,0.727965235710144,4,1,317.26120070658635,2.3,0.7,2.0,1.5,0.0,2.3,2.0,0.33,13.0,2.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-19,Brazil,Haiti,2.336409568786621,0.6261343955993652,5,0,310.73672150858215,1.9,1.3,1.1,1.1,0.0,1.9,1.1,0.33,23.0,2.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-19,Scotland,Morocco,0.8540665507316589,1.7303422689437866,1,3,-206.71116798974026,1.8,0.9,2.0,0.4,0.0,1.8,2.0,0.33,9.0,7.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-19,Turkey,Paraguay,1.4668169021606445,0.9446123838424683,1,0,112.99914318295032,2.0,1.3,0.8,1.2,0.0,2.0,0.8,0.33,3.0,9.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-19,United States,Australia,1.4607157707214355,1.0536839962005615,2,0,-16.40344703052142,1.7,1.5,1.4,1.0,1.0,2.0,1.0,1.0,12.0,7.0,1.0,0.0,0.0,0.0
23,Group stage,2026-06-20,Ecuador,Curaçao,2.1561741828918457,0.6394145488739014,1,0,326.96667244178843,0.7,0.5,1.5,1.2,0.0,0.7,1.5,0.33,5.0,1.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-20,Germany,Ivory Coast,1.682457685470581,0.9311426877975464,1,1,113.14543659222227,2.2,0.9,1.8,0.7,0.0,2.2,1.8,0.33,21.0,4.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-20,Netherlands,Sweden,2.538036346435547,0.9878130555152893,3,0,255.7356942670981,2.8,0.7,1.4,2.0,0.0,2.8,1.4,0.33,12.0,14.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-20,Tunisia,Japan,0.8138166666030884,1.787699580192566,0,2,-226.69739884130877,1.5,0.9,1.9,0.6,0.0,1.5,1.9,0.33,7.0,8.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-21,Belgium,Iran,1.5901166200637817,1.168914556503296,0,1,24.435706710535896,3.5,1.0,1.7,1.0,0.0,3.5,1.7,0.33,15.0,7.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-21,New Zealand,Egypt,1.0856245756149292,1.4487063884735107,1,0,-60.46589175764802,1.1,1.8,1.4,0.6,1.0,0.0,1.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-21,Spain,Saudi Arabia,2.8106000423431396,0.6432996392250061,1,0,488.76868158949446,2.9,0.5,1.2,1.5,0.0,2.9,1.2,0.33,17.0,7.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-21,Uruguay,Cape Verde,2.0918450355529785,0.7310613989830017,2,1,264.3035150543376,1.2,1.0,1.5,1.3,0.0,1.2,1.5,0.33,15.0,1.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-22,Argentina,Austria,2.076267957687378,0.7871821522712708,0,1,253.05962752654955,2.1,0.3,2.9,0.5,0.0,2.1,2.9,0.33,19.0,8.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-22,France,Iraq,2.5830445289611816,0.47105276584625244,4,0,400.83119051233666,2.7,0.6,1.0,0.7,0.0,2.7,1.0,0.33,17.0,2.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-22,Jordan,Algeria,0.9796134829521179,1.7027939558029175,0,3,-123.8274561341882,1.9,1.5,1.8,0.4,0.0,1.9,1.8,0.33,1.0,5.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-22,Norway,Senegal,1.5393508672714233,0.9978658556938171,3,4,49.64670063640256,2.8,0.6,1.7,1.0,0.0,2.8,1.7,0.33,4.0,4.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-23,Colombia,DR Congo,1.8678686618804932,0.6848970055580139,2,0,275.2761641797906,2.1,1.0,1.2,0.5,0.0,2.1,1.2,0.33,7.0,2.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-23,England,Ghana,2.6046950817108154,0.7120054364204407,3,0,461.63324414278895,2.2,0.6,1.4,1.2,0.0,2.2,1.4,0.33,17.0,5.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-23,Panama,Croatia,1.0013989210128784,1.501774549484253,0,1,-121.15619886876584,1.4,0.8,2.3,0.9,0.0,1.4,2.3,0.33,2.0,7.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-23,Portugal,Uzbekistan,2.012000322341919,0.7902584075927734,2,0,200.93756031782618,2.6,1.0,1.3,0.5,0.0,2.6,1.3,0.33,9.0,1.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-24,Bosnia and Herzegovina,Qatar,1.5802031755447388,1.3296301364898682,2,1,16.90894883065198,2.0,1.7,0.9,1.7,0.0,2.0,0.9,0.33,2.0,2.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-24,Canada,Switzerland,1.1183909177780151,1.0483977794647217,0,4,-78.91892257557424,1.3,0.4,2.3,0.8,0.0,1.3,2.3,0.33,3.0,13.0,1.0,0.0,0.0,0.0
23,Group stage,2026-06-24,Mexico,Czech Republic,1.881582498550415,0.6575788855552673,1,0,183.01404806837832,1.0,0.4,1.7,1.0,0.0,1.0,1.7,0.33,18.0,2.0,1.0,0.0,0.0,0.0
23,Group stage,2026-06-24,Morocco,Haiti,2.524972915649414,0.46467888355255127,2,0,412.5519586007256,2.1,0.5,1.0,1.4,0.0,2.1,1.0,0.33,7.0,2.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-24,Scotland,Brazil,1.049741268157959,2.0773563385009766,1,1,-181.2593666217449,1.5,1.2,2.3,1.3,0.0,1.5,2.3,0.33,9.0,23.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-24,South Africa,South Korea,0.8588076233863831,1.855319619178772,1,1,-229.24987271733403,1.5,1.2,1.1,1.3,0.0,1.5,1.1,0.33,4.0,12.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-25,Curaçao,Ivory Coast,0.7247256636619568,1.8844434022903442,0,1,-218.69681608038263,1.4,1.1,1.9,0.7,0.0,1.4,1.9,0.33,1.0,4.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-25,Ecuador,Germany,1.168053388595581,1.2943984270095825,1,0,29.858053536391253,0.8,0.5,2.3,0.8,0.0,0.8,2.3,0.33,5.0,21.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-25,Japan,Sweden,2.354020833969116,0.6511179804801941,1,0,338.7637347904588,1.5,0.6,1.0,2.0,0.0,1.5,1.0,0.33,8.0,14.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-25,Paraguay,Australia,1.1229478120803833,1.172140121459961,1,0,0.3166606653094277,0.8,1.2,1.2,1.1,0.0,0.8,1.2,0.33,9.0,7.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-25,Tunisia,Netherlands,0.8704135417938232,1.8452049493789673,1,3,-221.2584720902055,1.5,1.0,2.3,0.7,0.0,1.5,2.3,0.33,7.0,12.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-25,United States,Turkey,1.3504999876022339,1.2666716575622559,0,3,-102.11162597280008,1.8,1.3,2.1,1.2,1.0,1.0,2.0,0.0,12.0,3.0,1.0,0.0,0.0,0.0
23,Group stage,2026-06-26,Cape Verde,Saudi Arabia,1.1451611518859863,1.5739245414733887,1,1,-88.642874978289,1.5,1.4,1.1,1.6,0.0,1.5,1.1,0.33,1.0,7.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-26,Egypt,Iran,0.9341668486595154,1.3583765029907227,0,2,-125.85739874623323,1.2,0.6,1.6,0.8,0.0,1.2,1.6,0.33,4.0,7.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-26,New Zealand,Belgium,1.0617928504943848,1.620507001876831,0,1,-76.20811679766462,1.1,1.6,3.1,0.8,0.0,1.1,3.1,0.33,3.0,15.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-26,Norway,France,0.9912552833557129,2.400926351547241,1,1,-255.944293032097,3.0,1.0,2.9,0.6,0.0,3.0,2.9,0.33,4.0,17.0,0.0,1.0,0.0,0.0
23,Group stage,2026-06-26,Senegal,Iraq,1.848230242729187,0.7591255903244019,0,1,184.12174340948877,1.8,1.3,0.9,1.1,0.0,1.8,0.9,0.33,4.0,2.0,0.0,1.0,0.0,0.0
